"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC009779.4",3.98511572241069,0.984253276981334,1.21810909764357,0.808017343344178,0.419080598195647,NA
"AC009879.1",1.37330382270396,-1.12027767977849,1.20832180445207,-0.927135201608394,0.353856341286485,NA
"AC009927.1",0.942003379168285,-0.563828109102932,1.9132929057768,-0.29468990733231,0.768230773770435,NA
"AC010132.3",5.22364935079801,-1.50770610179046,1.19471073937815,-1.26198422103012,0.206954464238636,NA
"AC010186.2",11.2056723773163,0.420787362372422,0.794592539720404,0.529563696281979,0.596414470590079,NA
"AC010203.1",3.88203864427474,0.463160310492541,0.988230175460587,0.468676551266687,0.639300850230752,NA
"AC010240.3",1.08301822154746,-2.18170025330843,1.66413030515137,-1.3110152772021,0.18985260225218,NA
"AC010255.3",3.31542146047819,1.90450981716694,1.02847862297107,1.85177384792423,0.0640583045072684,NA
"AC010319.1",5.95594275825683,-0.737607395321311,1.15971276762596,-0.636025933241438,0.524759519252054,NA
"AC010325.1",0.678838135964031,0.404337516386276,2.05874387723527,0.196400106325644,0.844297013044528,NA
"AC010326.4",1.6115784847973,0.797086576802527,1.36646156752051,0.583321621148019,0.559676810155362,NA
"AC010422.6",12.4138444464518,1.76207577509194,1.172009044049,1.50346602190408,0.132718912543965,NA
"AC010507.1",4.26315060894204,-3.03311480702679,1.43175918876952,-2.11845318040774,0.0341367060820562,NA
"AC010522.1",0.84249247124163,0.479404598355472,1.55831129374758,0.307643665472354,0.758353490284304,NA
"AC010615.1",0.98005968917178,-1.14061606099397,1.21185236562404,-0.941217010709567,0.346593661142757,NA
"AC010886.1",1.66601848258153,-0.971862881860848,1.57259945559923,-0.617997722433731,0.536576839951301,NA
"AC010970.1",603644.99465265,0.427556766282941,0.540838610406351,0.790544088488251,0.429210084832839,0.660751525191312
"AC011043.1",4.97710831336752,1.805717188718,1.19245188412987,1.5142893501616,0.129952468458879,NA
"AC011295.1",45.7830480613291,2.04383395985098,0.828643924609494,2.46648035320377,0.013644821360054,NA
"AC011295.2",2.0249546283773,0.701712852068965,1.10334965007012,0.635984116208644,0.524786774911652,NA
"AC011330.1",2.41418519029756,-1.16980997417512,1.95360224298223,-0.59879639183326,0.549308668722917,NA
"AC011448.1",1.43841786747904,0.23446434458282,1.72538766650358,0.135890819863081,0.891907592842272,NA
